Key,Source,Context,English
FuriousRamsayBlackDecoyShockZombieJoeRadiatedBiome,entityclasses,Entity,Radiated Zombie (Shock Immune)
FuriousRamsayBlackDecoyShockZombieFemaleFatRadiatedBiome,entityclasses,Entity,Radiated Zombie (Shock Immune)
FuriousRamsayBlackDecoyShockZombieBoeRadiatedBiome,entityclasses,Entity,Radiated Zombie (Shock Immune)
FuriousRamsayBlackDecoyShockZombieWightRadiatedBiome,entityclasses,Entity,Radiated Zombie (Shock Immune)

FuriousRamsayBlackDecoySmokeZombieBoeBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieFemaleFatBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieJoeBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieJanitorBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieMoeBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieArleneBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieLabBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieDarleneBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieMarleneBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieYoBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieSteveBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieBusinessManBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieCheerleaderBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieSkateboarderBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieUtilityWorkerBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieNurseBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieStripperBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieSteveCrawlerBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieSpiderBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieFatHawaiianBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieBikerBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieSoldierBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieMaleHazmatBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieFarmerBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieOldTimerBiome,entityclasses,Entity,Zombie (Explosive Immune)

FuriousRamsayBlackDecoySmokeZombieFootballPlayerBiome,entityclasses,Entity,Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieNurseFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieBusinessManFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieSteveFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieYoFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieMarleneFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieDarleneFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieLabFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieArleneFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieMoeFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieJanitorFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieJoeFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieFemaleFatFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieBoeFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieStripperFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieFarmerFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieBikerFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieOldTimerFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieCheerleaderFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieSkateboarderFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieSoldierFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieUtilityWorkerFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieFatHawaiianFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieSpiderFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieSteveCrawlerFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieWightFeralBiome,entityclasses,Entity,Feral Zombie (Explosive Immune)

FuriousRamsayBlackDecoySmokeZombieBikerRadiatedBiome,entityclasses,Entity,Radiated Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieOldTimerRadiatedBiome,entityclasses,Entity,Radiated Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieCheerleaderRadiatedBiome,entityclasses,Entity,Radiated Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieSkateboarderRadiatedBiome,entityclasses,Entity,Radiated Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieSoldierRadiatedBiome,entityclasses,Entity,Radiated Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieSpiderRadiatedBiome,entityclasses,Entity,Radiated Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieSteveRadiatedBiome,entityclasses,Entity,Radiated Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieYoRadiatedBiome,entityclasses,Entity,Radiated Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieMarleneRadiatedBiome,entityclasses,Entity,Radiated Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieDarleneRadiatedBiome,entityclasses,Entity,Radiated Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieLabRadiatedBiome,entityclasses,Entity,Radiated Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieArleneRadiatedBiome,entityclasses,Entity,Radiated Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieMoeRadiatedBiome,entityclasses,Entity,Radiated Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieJanitorRadiatedBiome,entityclasses,Entity,Radiated Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieJoeRadiatedBiome,entityclasses,Entity,Radiated Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieFemaleFatRadiatedBiome,entityclasses,Entity,Radiated Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieBoeRadiatedBiome,entityclasses,Entity,Radiated Zombie (Explosive Immune)
FuriousRamsayBlackDecoySmokeZombieWightRadiatedBiome,entityclasses,Entity,Radiated Zombie (Explosive Immune)

FuriousRamsayBlackDecoyFireShockZombieBoeBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieFemaleFatBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieJoeBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieJanitorBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieMoeBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieArleneBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieLabBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieDarleneBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieMarleneBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieYoBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieSteveBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieBusinessManBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieCheerleaderBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieSkateboarderBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieUtilityWorkerBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieNurseBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieStripperBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieSteveCrawlerBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieSpiderBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieFatHawaiianBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieBikerBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieSoldierBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieMaleHazmatBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieFarmerBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieOldTimerBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)

FuriousRamsayBlackDecoyFireShockZombieFootballPlayerBiome,entityclasses,Entity,Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieNurseFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieBusinessManFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieSteveFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieYoFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieMarleneFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieDarleneFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieLabFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieArleneFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieMoeFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieJanitorFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieJoeFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieFemaleFatFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieBoeFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieStripperFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieFarmerFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieBikerFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieOldTimerFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieCheerleaderFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieSkateboarderFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieSoldierFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieUtilityWorkerFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieFatHawaiianFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieSpiderFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieSteveCrawlerFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieWightFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock Immune)

FuriousRamsayBlackDecoyFireShockZombieBikerRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieOldTimerRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieCheerleaderRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieSkateboarderRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieSoldierRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieSpiderRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieSteveRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieYoRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieMarleneRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieDarleneRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieLabRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieArleneRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieMoeRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieJanitorRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieJoeRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieFemaleFatRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieBoeRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock Immune)
FuriousRamsayBlackDecoyFireShockZombieWightRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock Immune)

FuriousRamsayBlackDecoyFireShockSmokeZombieBoeBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieFemaleFatBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieJoeBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieJanitorBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieMoeBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieArleneBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieLabBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieDarleneBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieMarleneBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieYoBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieSteveBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieBusinessManBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieCheerleaderBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieSkateboarderBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieUtilityWorkerBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieNurseBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieStripperBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieSteveCrawlerBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieSpiderBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieFatHawaiianBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieBikerBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieSoldierBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieMaleHazmatBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieFarmerBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieOldTimerBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)

FuriousRamsayBlackDecoyFireShockSmokeZombieFootballPlayerBiome,entityclasses,Entity,Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieNurseFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieBusinessManFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieSteveFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieYoFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieMarleneFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieDarleneFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieLabFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieArleneFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieMoeFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieJanitorFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieJoeFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieFemaleFatFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieBoeFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieStripperFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieFarmerFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieBikerFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieOldTimerFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieCheerleaderFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieSkateboarderFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieSoldierFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieUtilityWorkerFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieFatHawaiianFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieSpiderFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieSteveCrawlerFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieWightFeralBiome,entityclasses,Entity,Feral Zombie (Fire/Shock/Explosive Immune)

FuriousRamsayBlackDecoyFireShockSmokeZombieBikerRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieOldTimerRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieCheerleaderRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieSkateboarderRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieSoldierRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieSpiderRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieSteveRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieYoRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieMarleneRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieDarleneRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieLabRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieArleneRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieMoeRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieJanitorRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieJoeRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieFemaleFatRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieBoeRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock/Explosive Immune)
FuriousRamsayBlackDecoyFireShockSmokeZombieWightRadiatedBiome,entityclasses,Entity,Radiated Zombie (Fire/Shock/Explosive Immune)

FuriousRamsayUMABlackShieldBossTier1Biome,entityclasses,Entity,Black Shield Bully
FuriousRamsayUMABlackShieldBossTier2Biome,entityclasses,Entity,Black Shield Giant
FuriousRamsayUMABlackShieldBossTier3Biome,entityclasses,Entity,Black Shield Mammoth
FuriousRamsayUMABlackShieldBossTier4Biome,entityclasses,Entity,Black Shield Goliath
FuriousRamsayUMABlackShieldBossTier5Biome,entityclasses,Entity,Black Shield Colossus

FuriousRamsayUMAAidenEnemyBiome,entityclasses,Entity,Black Shield Bandit
FuriousRamsayUMAHodorEnemyBiome,entityclasses,Entity,Black Shield Bandit
FuriousRamsayUMARichieEnemyBiome,entityclasses,Entity,Black Shield Bandit
FuriousRamsayUMAWillieEnemyBiome,entityclasses,Entity,Black Shield Bandit
FuriousRamsayUMAKimEnemyBiome,entityclasses,Entity,Black Shield Bandit
FuriousRamsayUMACharlotteEnemyBiome,entityclasses,Entity,Black Shield Bandit
FuriousRamsayUMARoxyEnemyBiome,entityclasses,Entity,Black Shield Bandit
FuriousRamsayUMAGabrielleEnemyBiome,entityclasses,Entity,Black Shield Captain
FuriousRamsayUMAClintEnemyBiome,entityclasses,Entity,Black Shield Captain

